gbifID,species,genus,family,class,phylum,file_name
779847690,Butastur teesa,Butastur,Accipitridae,Aves,Chordata,Chordata/Aves/Accipitridae/Butastur/Butastur_teesa/779847690.mp3
779850875,Chroicocephalus ridibundus,Chroicocephalus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/779850875.mp3
779863254,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863254.mp3
779854429,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854429.mp3
779856123,Fringilla montifringilla,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_montifringilla/779856123.mp3
779862928,Phoenicurus phoenicurus,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_phoenicurus/779862928.mp3
779864904,Pteroglossus aracari,Pteroglossus,Ramphastidae,Aves,Chordata,Chordata/Aves/Ramphastidae/Pteroglossus/Pteroglossus_aracari/779864904.mp3
1229655561,Pulsatrix perspicillata,Pulsatrix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Pulsatrix/Pulsatrix_perspicillata/1229655561.mp3
779850152,Chloris chloris,Chloris,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Chloris/Chloris_chloris/779850152.mp3
779845604,Anser anser,Anser,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anser/Anser_anser/779845604.mp3
779847121,Bos taurus,Bos,Bovidae,Mammalia,Chordata,Chordata/Mammalia/Bovidae/Bos/Bos_taurus/779847121.mp3
779859659,Merops nubicus,Merops,Meropidae,Aves,Chordata,Chordata/Aves/Meropidae/Merops/Merops_nubicus/779859659.mp3
779847804,Bycanistes bucinator,Bycanistes,Bucerotidae,Aves,Chordata,Chordata/Aves/Bucerotidae/Bycanistes/Bycanistes_bucinator/779847804.mp3
1052813489,Sylvia curruca,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_curruca/1052813489.mp3
779867072,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779867072.mp3
779853726,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853726.mp3
779845554,Anser albifrons,Anser,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anser/Anser_albifrons/779845554.mp3
1062919829,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/1062919829.mp3
991951791,Troglodytes troglodytes,Troglodytes,Troglodytidae,Aves,Chordata,Chordata/Aves/Troglodytidae/Troglodytes/Troglodytes_troglodytes/991951791.mp3
1052813277,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/1052813277.mp3
779853574,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853574.mp3
779846831,Athene noctua,Athene,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Athene/Athene_noctua/779846831.mp3
779849727,Cervus elaphus,Cervus,Cervidae,Mammalia,Chordata,Chordata/Mammalia/Cervidae/Cervus/Cervus_elaphus/779849727.mp3
779862307,Passer domesticus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_domesticus/779862307.mp3
779844375,Acrocephalus arundinaceus,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_arundinaceus/779844375.mp3
779856233,Fulica atra,Fulica,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Fulica/Fulica_atra/779856233.mp3
1291660128,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/1291660128.mp3
1249269125,Gracula religiosa,Gracula,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Gracula/Gracula_religiosa/1249269125.mp3
779852679,Dendrocopos major,Dendrocopos,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Dendrocopos/Dendrocopos_major/779852679.mp3
1228010342,Trichoglossus flavoviridis,Trichoglossus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Trichoglossus/Trichoglossus_flavoviridis/1228010342.mp3
1249269353,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/1249269353.mp3
779846245,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846245.mp3
1062920119,Sylvia cantillans,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_cantillans/1062920119.mp3
779844650,Acrocephalus schoenobaenus,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_schoenobaenus/779844650.mp3
779857505,Hippolais icterina,Hippolais,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/779857505.mp3
1229953267,Gallus sonneratii,Gallus,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Gallus/Gallus_sonneratii/1229953267.mp3
779858820,Luscinia svecica,Luscinia,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_svecica/779858820.mp3
779855534,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855534.mp3
779861456,Panthera pardus,Panthera,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Panthera/Panthera_pardus/779861456.mp3
779846823,Athene noctua,Athene,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Athene/Athene_noctua/779846823.mp3
1291058086,Merops apiaster,Merops,Meropidae,Aves,Chordata,Chordata/Aves/Meropidae/Merops/Merops_apiaster/1291058086.mp3
779844911,Alauda arvensis,Alauda,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/779844911.mp3
1269848098,Calidris temminckii,Calidris,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Calidris/Calidris_temminckii/1269848098.mp3
779848032,Canis latrans,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_latrans/779848032.mp3
779854487,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854487.mp3
779855276,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855276.mp3
1269848132,Emberiza aureola,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_aureola/1269848132.mp3
779856730,Garrulus glandarius,Garrulus,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/779856730.mp3
779849645,Cervus elaphus,Cervus,Cervidae,Mammalia,Chordata,Chordata/Mammalia/Cervidae/Cervus/Cervus_elaphus/779849645.mp3
779853626,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853626.mp3
779859117,Luscinia megarhynchos,Luscinia,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_megarhynchos/779859117.mp3
779867103,Sylvia borin,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_borin/779867103.mp3
1143515392,Polytelis swainsonii,Polytelis,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Polytelis/Polytelis_swainsonii/1143515392.mp3
779866247,Urocitellus richardsonii,Urocitellus,Sciuridae,Mammalia,Chordata,Chordata/Mammalia/Sciuridae/Urocitellus/Urocitellus_richardsonii/779866247.mp3
1052806606,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/1052806606.mp3
779857524,Hippolais icterina,Hippolais,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/779857524.mp3
779869788,Vulpes corsac,Vulpes,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Vulpes/Vulpes_corsac/779869788.mp3
779856708,Garrulus glandarius,Garrulus,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/779856708.mp3
779854492,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854492.mp3
779845967,Anthus hodgsoni,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_hodgsoni/779845967.mp3
1229953674,Laniarius atrococcineus,Laniarius,Malaconotidae,Aves,Chordata,Chordata/Aves/Malaconotidae/Laniarius/Laniarius_atrococcineus/1229953674.mp3
779848861,Canis lupus,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_lupus/779848861.mp3
779864586,Porzana porzana,Porzana,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Porzana/Porzana_porzana/779864586.mp3
779866115,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/779866115.mp3
779850880,Chroicocephalus ridibundus,Chroicocephalus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/779850880.mp3
779865089,Pycnonotus goiavier,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_goiavier/779865089.mp3
779862760,Phoenicopterus roseus,Phoenicopterus,Phoenicopteridae,Aves,Chordata,Chordata/Aves/Phoenicopteridae/Phoenicopterus/Phoenicopterus_roseus/779862760.mp3
1228005832,Barnardius zonarius,Barnardius,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Barnardius/Barnardius_zonarius/1228005832.mp3
779860671,Orcinus orca,Orcinus,Delphinidae,Mammalia,Chordata,Chordata/Mammalia/Delphinidae/Orcinus/Orcinus_orca/779860671.mp3
1229953277,Garrulus glandarius,Garrulus,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1229953277.mp3
779846431,Apus apus,Apus,Apodidae,Aves,Chordata,Chordata/Aves/Apodidae/Apus/Apus_apus/779846431.mp3
1229950770,Anhima cornuta,Anhima,Anhimidae,Aves,Chordata,Chordata/Aves/Anhimidae/Anhima/Anhima_cornuta/1229950770.mp3
779846286,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846286.mp3
1052813246,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/1052813246.mp3
779866808,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866808.mp3
779859975,Motacilla flava,Motacilla,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Motacilla/Motacilla_flava/779859975.mp3
779860884,Otus scops,Otus,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Otus/Otus_scops/779860884.mp3
779860042,Muscicapa striata,Muscicapa,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Muscicapa/Muscicapa_striata/779860042.mp3
779854433,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854433.mp3
779853710,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853710.mp3
1052811546,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811546.mp3
779852094,Cyanocitta cristata,Cyanocitta,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Cyanocitta/Cyanocitta_cristata/779852094.mp3
779844437,Acrocephalus scirpaceus,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_scirpaceus/779844437.mp3
779858679,Locustella naevia,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_naevia/779858679.mp3
779867926,Trachyphonus erythrocephalus,Trachyphonus,Lybiidae,Aves,Chordata,Chordata/Aves/Lybiidae/Trachyphonus/Trachyphonus_erythrocephalus/779867926.mp3
779863676,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863676.mp3
1132421235,Porzana porzana,Porzana,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Porzana/Porzana_porzana/1132421235.mp3
779850941,Ciconia ciconia,Ciconia,Ciconiidae,Aves,Chordata,Chordata/Aves/Ciconiidae/Ciconia/Ciconia_ciconia/779850941.mp3
779846719,Asio otus,Asio,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Asio/Asio_otus/779846719.mp3
779863178,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863178.mp3
1143514932,Goura victoria,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_victoria/1143514932.mp3
1228010037,Neophema chrysostoma,Neophema,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Neophema/Neophema_chrysostoma/1228010037.mp3
779861490,Panthera pardus,Panthera,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Panthera/Panthera_pardus/779861490.mp3
779862983,Phoenicurus phoenicurus,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_phoenicurus/779862983.mp3
779869356,Vulpes lagopus,Vulpes,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Vulpes/Vulpes_lagopus/779869356.mp3
779854734,Felis silvestris,Felis,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Felis/Felis_silvestris/779854734.mp3
779867068,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779867068.mp3
779849119,Carduelis carduelis,Carduelis,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Carduelis/Carduelis_carduelis/779849119.mp3
779856353,Gallinago gallinago,Gallinago,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Gallinago/Gallinago_gallinago/779856353.mp3
1482861256,Acrocephalus palustris,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_palustris/1482861256.mp3
779866080,Semnopithecus entellus,Semnopithecus,Cercopithecidae,Mammalia,Chordata,Chordata/Mammalia/Cercopithecidae/Semnopithecus/Semnopithecus_entellus/779866080.mp3
779852083,Cyanistes caeruleus,Cyanistes,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Cyanistes/Cyanistes_caeruleus/779852083.mp3
1052807467,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1052807467.mp3
779864325,Podiceps cristatus,Podiceps,Podicipedidae,Aves,Chordata,Chordata/Aves/Podicipedidae/Podiceps/Podiceps_cristatus/779864325.mp3
779854438,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854438.mp3
1132421188,Lanius senator,Lanius,Laniidae,Aves,Chordata,Chordata/Aves/Laniidae/Lanius/Lanius_senator/1132421188.mp3
779868957,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/779868957.mp3
779863921,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863921.mp3
779857525,Hippolais icterina,Hippolais,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/779857525.mp3
779868785,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868785.mp3
779868415,Troglodytes troglodytes,Troglodytes,Troglodytidae,Aves,Chordata,Chordata/Aves/Troglodytidae/Troglodytes/Troglodytes_troglodytes/779868415.mp3
779854419,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854419.mp3
779856108,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779856108.mp3
779862962,Phoenicurus phoenicurus,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_phoenicurus/779862962.mp3
1229950729,Alectoris rufa,Alectoris,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Alectoris/Alectoris_rufa/1229950729.mp3
1229950803,Aquila clanga,Aquila,Accipitridae,Aves,Chordata,Chordata/Aves/Accipitridae/Aquila/Aquila_clanga/1229950803.mp3
779856017,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779856017.mp3
1052811421,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811421.mp3
779847187,Botaurus stellaris,Botaurus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Botaurus/Botaurus_stellaris/779847187.mp3
779869819,Vulpes rueppellii,Vulpes,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Vulpes/Vulpes_rueppellii/779869819.mp3
779864808,Prunella modularis,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/779864808.mp3
779854685,Falco subbuteo,Falco,Falconidae,Aves,Chordata,Chordata/Aves/Falconidae/Falco/Falco_subbuteo/779854685.mp3
779846430,Apus apus,Apus,Apodidae,Aves,Chordata,Chordata/Aves/Apodidae/Apus/Apus_apus/779846430.mp3
893479990,Leptopelis spiritusnoctis,Leptopelis,Arthroleptidae,Amphibia,Chordata,Chordata/Amphibia/Arthroleptidae/Leptopelis/Leptopelis_spiritusnoctis/893479990.mp3
779868135,Tringa nebularia,Tringa,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Tringa/Tringa_nebularia/779868135.mp3
779856390,Gallinago gallinago,Gallinago,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Gallinago/Gallinago_gallinago/779856390.mp3
779867124,Sylvia borin,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_borin/779867124.mp3
991887207,Dryobates minor,Dryobates,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Dryobates/Dryobates_minor/991887207.mp3
779853791,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853791.mp3
779853280,Elephas maximus,Elephas,Elephantidae,Mammalia,Chordata,Chordata/Mammalia/Elephantidae/Elephas/Elephas_maximus/779853280.mp3
779846190,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846190.mp3
1230054853,Calandrella cinerea,Calandrella,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Calandrella/Calandrella_cinerea/1230054853.mp3
779850867,Chroicocephalus ridibundus,Chroicocephalus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/779850867.mp3
1052811450,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811450.mp3
1052807462,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1052807462.mp3
779864025,Pica pica,Pica,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Pica/Pica_pica/779864025.mp3
1099284815,Rallus aquaticus,Rallus,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Rallus/Rallus_aquaticus/1099284815.mp3
779855640,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855640.mp3
779844905,Alauda arvensis,Alauda,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/779844905.mp3
779855499,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855499.mp3
779860115,Nasua narica,Nasua,Procyonidae,Mammalia,Chordata,Chordata/Mammalia/Procyonidae/Nasua/Nasua_narica/779860115.mp3
1052809984,Jynx torquilla,Jynx,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Jynx/Jynx_torquilla/1052809984.mp3
779844903,Alauda arvensis,Alauda,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/779844903.mp3
1229950874,Branta sandvicensis,Branta,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Branta/Branta_sandvicensis/1229950874.mp3
779856331,Gallicolumba crinigera,Gallicolumba,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Gallicolumba/Gallicolumba_crinigera/779856331.mp3
779863839,Phylloscopus trochiloides,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochiloides/779863839.mp3
779846191,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846191.mp3
1062919835,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/1062919835.mp3
779846625,Ardea cinerea,Ardea,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Ardea/Ardea_cinerea/779846625.mp3
779869194,Ursus arctos,Ursus,Ursidae,Mammalia,Chordata,Chordata/Mammalia/Ursidae/Ursus/Ursus_arctos/779869194.mp3
1228010046,Nymphicus hollandicus,Nymphicus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Nymphicus/Nymphicus_hollandicus/1228010046.mp3
779867758,Tetrao urogallus,Tetrao,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Tetrao/Tetrao_urogallus/779867758.mp3
779866154,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/779866154.mp3
779850002,Chloris chloris,Chloris,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Chloris/Chloris_chloris/779850002.mp3
779855500,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855500.mp3
779853978,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853978.mp3
779858937,Lullula arborea,Lullula,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/779858937.mp3
779853684,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853684.mp3
779861161,Panthera leo,Panthera,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Panthera/Panthera_leo/779861161.mp3
1143515391,Polytelis alexandrae,Polytelis,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Polytelis/Polytelis_alexandrae/1143515391.mp3
779845545,Anser anser,Anser,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anser/Anser_anser/779845545.mp3
779852886,Dendrocygna viduata,Dendrocygna,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Dendrocygna/Dendrocygna_viduata/779852886.mp3
779849603,Certhia brachydactyla,Certhia,Certhiidae,Aves,Chordata,Chordata/Aves/Certhiidae/Certhia/Certhia_brachydactyla/779849603.mp3
779857327,Helarctos malayanus,Helarctos,Ursidae,Mammalia,Chordata,Chordata/Mammalia/Ursidae/Helarctos/Helarctos_malayanus/779857327.mp3
1229950710,Accipiter gentilis,Accipiter,Accipitridae,Aves,Chordata,Chordata/Aves/Accipitridae/Accipiter/Accipiter_gentilis/1229950710.mp3
779855294,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855294.mp3
779857261,Haliaeetus pelagicus,Haliaeetus,Accipitridae,Aves,Chordata,Chordata/Aves/Accipitridae/Haliaeetus/Haliaeetus_pelagicus/779857261.mp3
779868476,Troglodytes troglodytes,Troglodytes,Troglodytidae,Aves,Chordata,Chordata/Aves/Troglodytidae/Troglodytes/Troglodytes_troglodytes/779868476.mp3
1249269576,Turdus torquatus,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_torquatus/1249269576.mp3
779850558,Chorthippus dorsatus,Chorthippus,Acrididae,Insecta,Arthropoda,Arthropoda/Insecta/Acrididae/Chorthippus/Chorthippus_dorsatus/779850558.mp3
779862926,Phoenicurus phoenicurus,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_phoenicurus/779862926.mp3
1229650144,Bubo bubo,Bubo,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Bubo/Bubo_bubo/1229650144.mp3
779856218,Fulica atra,Fulica,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Fulica/Fulica_atra/779856218.mp3
1269848148,Limosa lapponica,Limosa,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Limosa/Limosa_lapponica/1269848148.mp3
779864945,Ptilinopus pulchellus,Ptilinopus,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Ptilinopus/Ptilinopus_pulchellus/779864945.mp3
779854066,Emberiza rustica,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_rustica/779854066.mp3
1052811472,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811472.mp3
779844827,Addax nasomaculatus,Addax,Bovidae,Mammalia,Chordata,Chordata/Mammalia/Bovidae/Addax/Addax_nasomaculatus/779844827.mp3
779854125,Emberiza schoeniclus,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_schoeniclus/779854125.mp3
779859643,Merops apiaster,Merops,Meropidae,Aves,Chordata,Chordata/Aves/Meropidae/Merops/Merops_apiaster/779859643.mp3
1052812754,Regulus ignicapilla,Regulus,Regulidae,Aves,Chordata,Chordata/Aves/Regulidae/Regulus/Regulus_ignicapilla/1052812754.mp3
